MANDT;ID;NAME;FORM;STREET;POSTBOX;POSTCODE;CITY;COUNTRY;REGION;TELEPHONE;CUSTTYPE;DISCOUNT;LANGU;EMAIL;WEBUSER
100;00001154;Pierre Ryan;M;170 route de Pégomas;;06130;Grasse;FR;;+33 2 72 69 00 32;P;005;F;Pierre_Ryan@Grasse.net;
100;00001155;Simon Madeira;M;rue de Moillebeau 144;;1211;Genève;CH;;+41 22 730 4003;P;010;F;Simon_Madeira@Genève.net;
100;00001156;Thomas Schneider;Mr.;176 Lake Shore Drive;;60657;Chicago;US; IL;312 781 8000;P;015;E;Thomas_Schneider@Chicago.net;
100;00001157;Annemarie Wohl;Frau;Stauboernchenstrasse 184;;67663;Kaiserslautern;DE;RHP;0631 2052399;P;000;D;Annemarie_Wohl@Kaiserslautern.net;
100;00001158;Guenther Gutenberg;Herr;Jacobistrasse 209;;79104;Freiburg;DE;;0761 475633;P;005;D;Guenther_Gutenberg@Freiburg.net;
100;00001159;Horst Weiss;Herr;Elzstrasse 162;;79312;Emmendingen;DE;;07641 927813;P;010;D;Horst_Weiss@Emmendingen.net;
100;00001160;Christa Koslowski;Frau;Ausserhalb 135;;64342;Seeheim-Jugenheim;DE;;06157 93123;P;015;D;Christa_Koslowski@Seeheim-Jugenheim.net;
100;00001161;Allen Wohl;Mr.;97 Sagamore St.;;17758;N. Massapequa;US;;201-692-8128;P;000;E;Allen_Wohl@N.Massapequa.net;
100;00001162;Laura Gutenberg;Frau;Raupelsweg 121;;60118;Mainz;DE;;06221 934 432;P;005;D;Laura_Gutenberg@Mainz.net;
100;00001163;Carmel Benjamin;Dr.;269 Oak Street;;07666;Teaneck;US;;973-331-3069;P;010;E;Carmel_Benjamin@Teaneck.net;
100;00001164;Cindy Martin;Mrs;75 Windstone Drive;;76018;Arlington;US;TX;817 472 1902;P;015;E;Cindy_Martin@Arlington.net;
100;00001165;Salvador Hoffen;Sr.;89 Piedad;;41006;Sevilla;ES;;953345728;P;000;S;Salvador_Hoffen@Sevilla.net;
100;00001166;Astrid Heller;Frau;Karl-Schwaner-Str. 222;;68219;Mannheim;DE;;0621 801740;P;005;D;Astrid_Heller@Mannheim.net;
100;00001167;Ulla Vrsic;Frau;Gruenlingweg 56;;69180;Wiesloch;DE;;06222 12345;P;010;D;Ulla_Vrsic@Wiesloch.net;
100;00001168;Siegfried Miguel;Herr;Schillerstr. 103;;15344;Strausberg;DE;;03342 365749;P;015;D;Siegfried_Miguel@Strausberg.net;
100;00001169;Pierre Sisko;M;7 route de Pégomas;;06130;Grasse;FR;;+33 2 72 69 00 32;P;000;F;Pierre_Sisko@Grasse.net;
100;00001170;Holm Barth;Herr;Muehltalstr. 18;;69121;Heidelberg;DE;;06221 54321;P;005;D;Holm_Barth@Heidelberg.net;
100;00001171;Marta Goelke;Sra.;258 Camelias;;08014;Barcelona;ES;;932374423;P;010;S;Marta_Goelke@Barcelona.net;
100;00001172;Jean-Luc Babilon;Herr;26 Rue Balzac;;75839;Paris;FR;;+33 10 3387 23428;P;015;F;Jean-Luc_Babilon@Paris.net;
100;00001173;Pierre Kramer;M;29 route de Pégomas;;06130;Grasse;FR;;+33 2 72 69 00 32;P;000;F;Pierre_Kramer@Grasse.net;
100;00001174;Christoph Zimmermann;Mr;32 Federal Avenue;;17844;Washington;US;;221 784 4478;P;005;E;Christoph_Zimmermann@Washington.net;
100;00001175;Christoph Weiss;Mr;38 Federal Avenue;;17844;Washington;US;;221 784 4478;P;005;E;Christoph_Weiss@Washington.net;
100;00001176;Lothar Rahn;Herr;Hauptstr. 154;;69180;Walldorf;DE;;06227 12345;P;010;D;Lothar_Rahn@Walldorf.net;
100;00001177;Holm Simonen;Herr;Muehltalstr. 150;;69121;Heidelberg;DE;;06221 54321;P;015;D;Holm_Simonen@Heidelberg.net;
100;00001178;Fabio Lindwurm;Mr.;Via Giulio Cesare 60;;00195;Roma;IT;;3452738785;P;000;I;Fabio_Lindwurm@Roma.net;
100;00001179;Chantal Heller;Mme;81 rue Nieuport;;78140;Vélizy;FR;;0134 63 1919;P;005;F;Chantal_Heller@Vélizy.net;
100;00001180;Peter Marshall;Herr;Karl-Marx-Allee 48;;16233;Potsdam;DE;;03224 78655;P;010;D;Peter_Marshall@Potsdam.net;
100;00001181;Amelie Delon;Frau;Froschstr. 194;;68753;Amelie;DE;;07254 953350;P;015;D;Amelie_Delon@Amelie.net;
100;00001182;Illya Detemple;Herr;Im Warmet 19;;69231;Rauenberg;DE;;0800 700707;P;000;D;Illya_Detemple@Rauenberg.net;
100;00001183;Pierre Weiss;M;88 route de Pégomas;;06130;Grasse;FR;;+33 2 72 69 00 32;P;005;F;Pierre_Weiss@Grasse.net;
100;00001184;Achim Koller;Herr;Rankestr. 246;;76137;Karlsruhe;DE;;0721 37758;P;010;D;Achim_Koller@Karlsruhe.net;
100;00001185;Gisela Domenech;Frau;Goeckinghofstr. 216;;58332;Schwelm;DE;;02336/934587;P;015;D;Gisela_Domenech@Schwelm.net;
100;00001186;Illya Madeira;Herr;Im Warmet 242;;69231;Rauenberg;DE;;0800 700707;P;000;D;Illya_Madeira@Rauenberg.net;
100;00001187;Lothar Kramer;Herr;Stiftsbogen 114;;81375;Muenchen;DE;BAY;089 8828838;P;005;D;Lothar_Kramer@Muenchen.net;
100;00001188;Jean Zimmermann;M;223 rue Voltaire;;B - 1030;Bruxelles;BE;;+32 2 202 1638;P;010;F;Jean_Zimmermann@Bruxelles.net;
100;00001189;Simon Kirk;M;rue de Moillebeau 264;;1211;Genève;CH;;+41 22 730 4003;P;015;F;Simon_Kirk@Genève.net;
100;00001190;Allen Lindwurm;Mr.;9 Sagamore St.;;17758;N. Massapequa;US;;201-692-8128;P;000;E;Allen_Lindwurm@N.Massapequa.net;
100;00001191;Claire Jacqmain;Frau;Meerfeldstr. 94;;68163;Mannheim-Lindenhof;DE;;0049 621 8283279;P;005;D;Claire_Jacqmain@Mannheim-Lindenhof.net;
100;00001192;Astrid Legrand;Frau;Karl-Schwaner-Str. 100;;68219;Mannheim;DE;;0621 801740;P;010;D;Astrid_Legrand@Mannheim.net;
100;00001193;Pierre Columbo;M;5 route de Pégomas;;06130;Grasse;FR;;+33 2 72 69 00 32;P;015;F;Pierre_Columbo@Grasse.net;
100;00001194;Thomas Vrsic;Mr.;132 Lake Shore Drive;;60657;Chicago;US; IL;312 781 8000;P;000;E;Thomas_Vrsic@Chicago.net;
100;00001195;Johannes Eichbaum;Herr;Leichhof 107;;55128;Mainz;DE;;06131 125627;P;005;D;Johannes_Eichbaum@Mainz.net;
100;00001196;Christine Buehler;Frau;Emil-Heckel-Str. 210;;68163;Mannheim;DE;;0621/812547;P;010;D;Christine_Buehler@Mannheim.net;
100;00001197;Pierre Trensch;M;160 route de Pégomas;;06130;Grasse;FR;;+33 2 72 69 00 32;P;015;F;Pierre_Trensch@Grasse.net;
100;00001198;Johann Hunter;Herr;Ausfallstr. 161;;11111;Berlin;DE;;030 72545675;P;000;D;Johann_Hunter@Berlin.net;
100;00001199;Allen Simonen;Mr.;276 Sagamore St.;;17758;N. Massapequa;US;;201-692-8128;P;005;E;Allen_Simonen@N.Massapequa.net;
100;00001200;Roland Neubasler;Herr;Gemeindestr. 42;;79761;Waldshut;DE;;07751 800753;P;010;D;Roland_Neubasler@Waldshut.net;
100;00001201;Anna Schneider;Frau;Lerchenstr. 252;;86343;Koenigsbrunn;DE;;08912 44376;P;015;D;Anna_Schneider@Koenigsbrunn.net;
100;00001202;Andreas Montero;Herr;Hasnerstrasse 196;;4020;Linz;AT;;0732 652149;P;000;D;Andreas_Montero@Linz.net;
100;00001203;Lothar Hoffen;Herr;Hauptstr. 86;;69180;Walldorf;DE;;06227 12345;P;005;D;Lothar_Hoffen@Walldorf.net;
100;00001204;Thilo Matthaeus;Herr;Zwischergasse 234;;23496;Dielheim;DE;;1234 5678900386;P;010;D;Thilo_Matthaeus@Dielheim.net;
100;00001205;Anneliese Simonen;Frau;Am Deich 13;;23056;Buxtehude;DE;;02033 897;P;015;D;Anneliese_Simonen@Buxtehude.net;
100;00001206;Holm Dumbach;Herr;Muehltalstr. 127;;69121;Heidelberg;DE;;06221 54321;P;000;D;Holm_Dumbach@Heidelberg.net;
100;00001207;Lee Miguel;Mr.;173 17th St.;;09765;Boulder;US;;516-865-1547;P;005;E;Lee_Miguel@Boulder.net;
100;00001208;Chantal Schneider;Mme;51 rue Nieuport;;78140;Vélizy;FR;;0134 63 1919;P;010;F;Chantal_Schneider@Vélizy.net;
100;00001209;Ruth Lindwurm;Frau;Melissenstr. 33;;41466;Neuss;DE;;02131 465750;P;015;D;Ruth_Lindwurm@Neuss.net;
100;00001210;Lee Matthaeus;Mr.;261 17th St.;;09765;Boulder;US;;516-865-1547;P;000;E;Lee_Matthaeus@Boulder.net;
100;00001211;Carmel Lautenbach;Dr.;204 Oak Street;;07666;Teaneck;US;;973-331-3069;P;005;E;Carmel_Lautenbach@Teaneck.net;
100;00001212;Hendrik Legrand;Herr;Auf dem Huegel 136;;75757;Elsenz;DE;;07272 757575;P;010;D;Hendrik_Legrand@Elsenz.net;
100;00001213;Lee Hansmann;Mr.;28 17th St.;;09765;Boulder;US;;516-865-1547;P;015;E;Lee_Hansmann@Boulder.net;
100;00001214;Annemarie Pan;Frau;Stauboernchenstrasse 62;;67663;Kaiserslautern;DE;RHP;0631 2052399;P;000;D;Annemarie_Pan@Kaiserslautern.net;
100;00001215;Friedrich Ryan;Herr;Friedensallee 31;;63263;Neu-Isenburg;DE;;06227 12345;P;005;D;Friedrich_Ryan@Neu-Isenburg.net;
100;00001216;Anne-Marie Benz;Frau;Marktplatz 244;;90419;Nuernberg;DE;Bay;0911 584 365;P;010;D;Anne-Marie_Benz@Nuernberg.net;
100;00001217;Anna Henry;Frau;Lerchenstr. 163;;86343;Koenigsbrunn;DE;;08912 44376;P;015;D;Anna_Henry@Koenigsbrunn.net;
100;00001218;Astrid Buehler;Frau;Karl-Schwaner-Str. 267;;68219;Mannheim;DE;;0621 801740;P;000;D;Astrid_Buehler@Mannheim.net;
100;00001219;Johannes Zimmermann;Herr;Leichhof 256;;55128;Mainz;DE;;06131 125627;P;005;D;Johannes_Zimmermann@Mainz.net;
100;00001220;Adam Benjamin;Herr;Heidelberger Str. 182;;69483;Wald-Michelbach;DE;;06207 4138;P;010;D;Adam_Benjamin@Wald-Michelbach.net;
100;00001221;Jean-Luc Vrsic;Herr;118 Rue Balzac;;75839;Paris;FR;;+33 10 3387 23428;P;015;F;Jean-Luc_Vrsic@Paris.net;
100;00001222;Laura Ryan;Frau;Raupelsweg 96;;60118;Mainz;DE;;06221 934 432;P;000;D;Laura_Ryan@Mainz.net;
100;00001223;Hendrik Ryan;Herr;Auf dem Huegel 215;;75757;Elsenz;DE;;07272 757575;P;005;D;Hendrik_Ryan@Elsenz.net;
100;00001224;Cindy Wohl;Mrs;265 Windstone Drive;;76018;Arlington;US;TX;817 472 1902;P;010;E;Cindy_Wohl@Arlington.net;
100;00001225;August Buchholm;Herr;Alte Reichsstr. 40;;66464;Homburg;DE;;06841 53232;P;015;D;August_Buchholm@Homburg.net;
100;00001226;Simon Domenech;M;rue de Moillebeau 68;;1211;Genève;CH;;+41 22 730 4003;P;000;F;Simon_Domenech@Genève.net;
100;00001227;Astrid Gutenberg;Frau;Karl-Schwaner-Str. 281;;68219;Mannheim;DE;;0621 801740;P;005;D;Astrid_Gutenberg@Mannheim.net;
100;00001228;Peter Sisko;Herr;Karl-Marx-Allee 1;;16233;Potsdam;DE;;03224 78655;P;010;D;Peter_Sisko@Potsdam.net;
100;00001229;Johann Henry;Herr;Ausfallstr. 74;;11111;Berlin;DE;;030 72545675;P;015;D;Johann_Henry@Berlin.net;
100;00001230;Holm Buehler;Herr;Muehltalstr. 274;;69121;Heidelberg;DE;;06221 54321;P;000;D;Holm_Buehler@Heidelberg.net;
100;00001231;Siegfried Koslowski;Herr;Schillerstr. 140;;15344;Strausberg;DE;;03342 365749;P;005;D;Siegfried_Koslowski@Strausberg.net;
100;00001232;Kurt Sommer;Dr.;Waldmann 141;;69207;Kurt;DE;;06221 922 053;P;010;D;Kurt_Sommer@Kurt.net;
100;00001233;Andreas Dumbach;Herr;Hasnerstrasse 270;;4020;Linz;AT;;0732 652149;P;015;D;Andreas_Dumbach@Linz.net;
100;00001234;Ida Illner;Frau;Dudweilerstr. 206;;66386;St. Ingbert;DE;;06894 194285;P;000;D;Ida_Illner@St.Ingbert.net;
100;00001235;Walter Detemple;Herr;Carl-Metz Strasse 55;;68163;Mannheim;DE;;0049 621 8282693;P;005;D;Walter_Detemple@Mannheim.net;
100;00001236;Carmel Gueldenpfennig;Dr.;201 Oak Street;;07666;Teaneck;US;;973-331-3069;P;010;E;Carmel_Gueldenpfennig@Teaneck.net;
100;00001237;Mathilde Hoffen;Frau;Erlengrund 8;;68789;St. Leon-Rot;DE;;06227 13813;P;015;D;Mathilde_Hoffen@St.Leon-Rot.net;
100;00001238;Irene Buchholm;Frau;Akazienweg 165;;27299;Langwedel;DE;;04232 16212;P;000;D;Irene_Buchholm@Langwedel.net;
100;00001239;Jean-Luc Sisko;Herr;72 Rue Balzac;;75839;Paris;FR;;+33 10 3387 23428;P;005;F;Jean-Luc_Sisko@Paris.net;
100;00001240;Achim Marshall;Herr;Rankestr. 224;;76137;Karlsruhe;DE;;0721 37758;P;010;D;Achim_Marshall@Karlsruhe.net;
100;00001241;Ruth Goelke;Frau;Melissenstr. 168;;41466;Neuss;DE;;02131 465750;P;015;D;Ruth_Goelke@Neuss.net;
100;00001242;Walter Gahl;Herr;Carl-Metz Strasse 53;;68163;Mannheim;DE;;0049 621 8282693;P;000;D;Walter_Gahl@Mannheim.net;
100;00001243;Guillermo Goelke;Mr.;137 Pza. Pablo Ruiz Picasso;;28020;Madrid;ES;;34914567200;P;005;S;Guillermo_Goelke@Madrid.net;
100;00001244;Horst Babilon;Herr;Elzstrasse 214;;79312;Emmendingen;DE;;07641 927813;P;010;D;Horst_Babilon@Emmendingen.net;
100;00001245;Claire Dumbach;Frau;Meerfeldstr. 272;;68163;Mannheim-Lindenhof;DE;;0049 621 8283279;P;015;D;Claire_Dumbach@Mannheim-Lindenhof.net;
100;00001246;Hendrik Sommer;Herr;Auf dem Huegel 83;;75757;Elsenz;DE;;07272 757575;P;000;D;Hendrik_Sommer@Elsenz.net;
100;00001247;Matthias Benjamin;Herr;Gartenstr. 259;;69123;Heidelberg;DE;;07254 6442;P;005;D;Matthias_Benjamin@Heidelberg.net;
100;00001248;August Picard;Herr;Alte Reichsstr. 151;;66464;Homburg;DE;;06841 53232;P;010;D;August_Picard@Homburg.net;
100;00001249;Ida Waldmann;Frau;Dudweilerstr. 110;;66386;St. Ingbert;DE;;06894 194285;P;015;D;Ida_Waldmann@St.Ingbert.net;
100;00001250;Marta Columbo;Sra.;105 Camelias;;08014;Barcelona;ES;;932374423;P;000;S;Marta_Columbo@Barcelona.net;
100;00001251;Claire Koslowski;Frau;Meerfeldstr. 64;;68163;Mannheim-Lindenhof;DE;;0049 621 8283279;P;005;D;Claire_Koslowski@Mannheim-Lindenhof.net;
100;00001252;Guillermo Simonen;Mr.;255 Pza. Pablo Ruiz Picasso;;28020;Madrid;ES;;34914567200;P;010;S;Guillermo_Simonen@Madrid.net;
100;00001253;Horst Columbo;Herr;Elzstrasse 119;;79312;Emmendingen;DE;;07641 927813;P;015;D;Horst_Columbo@Emmendingen.net;
100;00001254;Christine Madeira;Frau;Emil-Heckel-Str. 77;;68163;Mannheim;DE;;0621/812547;P;000;D;Christine_Madeira@Mannheim.net;
100;00001255;Adam Picard;Herr;Heidelberger Str. 263;;69483;Wald-Michelbach;DE;;06207 4138;P;005;D;Adam_Picard@Wald-Michelbach.net;
100;00001256;Uli Babilon;Frau;Franz-Marc-Str. 106;;70111;Reutlingen;DE;;0734 372509;P;010;D;Uli_Babilon@Reutlingen.net;
100;00001257;Gisela Pratt;Frau;Goeckinghofstr. 45;;58332;Schwelm;DE;;02336/934587;P;015;D;Gisela_Pratt@Schwelm.net;
100;00001258;Matthias Kramer;Herr;Gartenstr. 249;;69123;Heidelberg;DE;;07254 6442;P;000;D;Matthias_Kramer@Heidelberg.net;
100;00001259;Siegfried Jacqmain;Herr;Schillerstr. 117;;15344;Strausberg;DE;;03342 365749;P;005;D;Siegfried_Jacqmain@Strausberg.net;
100;00001260;Cindy Sessler;Mrs;175 Windstone Drive;;76018;Arlington;US;TX;817 472 1902;P;010;E;Cindy_Sessler@Arlington.net;
100;00001261;Matthias Gueldenpfennig;Herr;Gartenstr. 70;;69123;Heidelberg;DE;;07254 6442;P;015;D;Matthias_Gueldenpfennig@Heidelberg.net;
100;00001262;Ruth Fischmann;Frau;Melissenstr. 279;;41466;Neuss;DE;;02131 465750;P;000;D;Ruth_Fischmann@Neuss.net;
100;00001263;Sophie Gahl;Frau;Mutterstadter Str. 22;;67105;Schifferstadt;DE;;0049 6235 93317;P;005;D;Sophie_Gahl@Schifferstadt.net;
100;00001264;Anna Waldmann;Frau;Lerchenstr. 66;;86343;Koenigsbrunn;DE;;08912 44376;P;010;D;Anna_Waldmann@Koenigsbrunn.net;
100;00001265;August Eichbaum;Herr;Alte Reichsstr. 237;;66464;Homburg;DE;;06841 53232;P;015;D;August_Eichbaum@Homburg.net;
100;00001266;Allen Heller;Mr.;158 Sagamore St.;;17758;N. Massapequa;US;;201-692-8128;P;000;E;Allen_Heller@N.Massapequa.net;
100;00001267;Uli Cesari;Frau;Franz-Marc-Str. 278;;70111;Reutlingen;DE;;0734 372509;P;005;D;Uli_Cesari@Reutlingen.net;
100;00001268;Kurt Henry;Dr.;Waldmann 91;;69207;Kurt;DE;;06221 922 053;P;010;D;Kurt_Henry@Kurt.net;
100;00001269;Mathilde Hunter;Frau;Erlengrund 63;;68789;St. Leon-Rot;DE;;06227 13813;P;015;D;Mathilde_Hunter@St.Leon-Rot.net;
100;00001270;Dominik Simonen;Herr;Albert-Schweitzer-Str. 113;;75305;Neuenburg;DE;;07082/8950;P;000;D;Dominik_Simonen@Neuenburg.net;
100;00001271;Andrej Hansmann;Herr;16 Poklukarjeva;;1000;Ljubljana;SI;;00386 61 277543;P;005;D;Andrej_Hansmann@Ljubljana.net;
100;00001272;Christa Delon;Frau;Ausserhalb 3;;64342;Seeheim-Jugenheim;DE;;06157 93123;P;010;D;Christa_Delon@Seeheim-Jugenheim.net;
100;00001273;Annemarie Buchholm;Frau;Stauboernchenstrasse 220;;67663;Kaiserslautern;DE;RHP;0631 2052399;P;015;D;Annemarie_Buchholm@Kaiserslautern.net;
100;00001274;Claire Leisert;Frau;Meerfeldstr. 181;;68163;Mannheim-Lindenhof;DE;;0049 621 8283279;P;000;D;Claire_Leisert@Mannheim-Lindenhof.net;
100;00001275;Hendrik Zimmermann;Herr;Auf dem Huegel 229;;75757;Elsenz;DE;;07272 757575;P;005;D;Hendrik_Zimmermann@Elsenz.net;
100;00001276;Irmtraut Barth;Frau;Max-Planck-Str. 25;;63150;Heusenstamm;DE;;06104 554433;P;010;D;Irmtraut_Barth@Heusenstamm.net;
100;00001277;Gisela Buehler;Frau;Goeckinghofstr. 171;;58332;Schwelm;DE;;02336/934587;P;015;D;Gisela_Buehler@Schwelm.net;
100;00001278;Johann Benz;Herr;Ausfallstr. 111;;11111;Berlin;DE;;030 72545675;P;000;D;Johann_Benz@Berlin.net;
100;00001279;Guillermo Pan;Mr.;251 Pza. Pablo Ruiz Picasso;;28020;Madrid;ES;;34914567200;P;005;S;Guillermo_Pan@Madrid.net;
100;00001280;Dominik Pan;Herr;Albert-Schweitzer-Str. 23;;75305;Neuenburg;DE;;07082/8950;P;010;D;Dominik_Pan@Neuenburg.net;
100;00001281;Uli Meier;Frau;Franz-Marc-Str. 238;;70111;Reutlingen;DE;;0734 372509;P;015;D;Uli_Meier@Reutlingen.net;
100;00001282;Chantal Domenech;Mme;11 rue Nieuport;;78140;Vélizy;FR;;0134 63 1919;P;000;F;Chantal_Domenech@Vélizy.net;
100;00001283;Lothar Jeremias;Herr;Stiftsbogen 59;;81375;Muenchen;DE;BAY;089 8828838;P;005;D;Lothar_Jeremias@Muenchen.net;
100;00001284;Jean Detemple;M;212 rue Voltaire;;B - 1030;Bruxelles;BE;;+32 2 202 1638;P;010;F;Jean_Detemple@Bruxelles.net;
100;00001285;Anneliese Ryan;Frau;Am Deich 36;;23056;Buxtehude;DE;;02033 897;P;015;D;Anneliese_Ryan@Buxtehude.net;
100;00001286;Andreas Benz;Herr;Hasnerstrasse 203;;4020;Linz;AT;;0732 652149;P;000;D;Andreas_Benz@Linz.net;
100;00001287;Walter Lindwurm;Herr;Carl-Metz Strasse 192;;68163;Mannheim;DE;;0049 621 8282693;P;005;D;Walter_Lindwurm@Mannheim.net;
100;00001288;Friedrich Goelke;Herr;Friedensallee 199;;63263;Neu-Isenburg;DE;;06227 12345;P;010;D;Friedrich_Goelke@Neu-Isenburg.net;
100;00001289;Carmel Miguel;Dr.;20 Oak Street;;07666;Teaneck;US;;973-331-3069;P;015;E;Carmel_Miguel@Teaneck.net;
100;00001290;Juan Domenech;Sr.;148 Fuenlabrada;;28017;Madrid;ES;;914782397;P;000;S;Juan_Domenech@Madrid.net;
100;00001291;Thomas Hansmann;Mr.;232 Lake Shore Drive;;60657;Chicago;US; IL;312 781 8000;P;005;E;Thomas_Hansmann@Chicago.net;
100;00001292;Benjamin Rahn;Mr;128 Voodoo Avenue;;63728;New Orleans;US;;+1 552 48959 68876;P;010;E;Benjamin_Rahn@NewOrleans.net;
100;00001293;Ulla Heller;Frau;Gruenlingweg 241;;69180;Wiesloch;DE;;06222 12345;P;015;D;Ulla_Heller@Wiesloch.net;
100;00001294;Astrid Meier;Frau;Karl-Schwaner-Str. 147;;68219;Mannheim;DE;;0621 801740;P;000;D;Astrid_Meier@Mannheim.net;
100;00001295;Amelie Benjamin;Frau;Froschstr. 73;;68753;Amelie;DE;;07254 953350;P;005;D;Amelie_Benjamin@Amelie.net;
100;00001296;Dominik Picard;Herr;Albert-Schweitzer-Str. 79;;75305;Neuenburg;DE;;07082/8950;P;010;D;Dominik_Picard@Neuenburg.net;
100;00001297;Christa Domenech;Frau;Ausserhalb 219;;64342;Seeheim-Jugenheim;DE;;06157 93123;P;015;D;Christa_Domenech@Seeheim-Jugenheim.net;
100;00001298;Kurt Rahn;Dr.;Waldmann 87;;69207;Kurt;DE;;06221 922 053;P;000;D;Kurt_Rahn@Kurt.net;
100;00001299;Lothar Lindwurm;Herr;Hauptstr. 30;;69180;Walldorf;DE;;06227 12345;P;005;D;Lothar_Lindwurm@Walldorf.net;
100;00001300;Dominik Benjamin;Herr;Albert-Schweitzer-Str. 185;;75305;Neuenburg;DE;;07082/8950;P;010;D;Dominik_Benjamin@Neuenburg.net;
100;00001301;Ludwig Wohl;Herr;Wilhelminentr. 227;;64283;Darmstadt;DE;;06151 77372;P;015;D;Ludwig_Wohl@Darmstadt.net;
100;00001302;Lothar Kirk;Herr;Stiftsbogen 133;;81375;Muenchen;DE;BAY;089 8828838;P;000;D;Lothar_Kirk@Muenchen.net;
100;00001303;Uli Madeira;Frau;Franz-Marc-Str. 43;;70111;Reutlingen;DE;;0734 372509;P;005;D;Uli_Madeira@Reutlingen.net;
100;00001304;Salvador Fischmann;Sr.;190 Piedad;;41006;Sevilla;ES;;953345728;P;010;S;Salvador_Fischmann@Sevilla.net;
100;00001305;Dominik Kramer;Herr;Albert-Schweitzer-Str. 57;;75305;Neuenburg;DE;;07082/8950;P;015;D;Dominik_Kramer@Neuenburg.net;
100;00001306;Illya Domenech;Herr;Im Warmet 61;;69231;Rauenberg;DE;;0800 700707;P;000;D;Illya_Domenech@Rauenberg.net;
100;00001307;Peter Rahn;Herr;Karl-Marx-Allee 213;;16233;Potsdam;DE;;03224 78655;P;005;D;Peter_Rahn@Potsdam.net;
100;00001308;Jean Mechler;M;6 rue Voltaire;;B - 1030;Bruxelles;BE;;+32 2 202 1638;P;010;F;Jean_Mechler@Bruxelles.net;
100;00001309;Ida Sessler;Frau;Dudweilerstr. 221;;66386;St. Ingbert;DE;;06894 194285;P;015;D;Ida_Sessler@St.Ingbert.net;
100;00001310;Amelie Picard;Frau;Froschstr. 247;;68753;Amelie;DE;;07254 953350;P;000;D;Amelie_Picard@Amelie.net;
100;00001311;August Trensch;Herr;Alte Reichsstr. 54;;66464;Homburg;DE;;06841 53232;P;005;D;August_Trensch@Homburg.net;
100;00001312;Ulla Buehler;Frau;Gruenlingweg 15;;69180;Wiesloch;DE;;06222 12345;P;010;D;Ulla_Buehler@Wiesloch.net;
100;00001313;Thomas Delon;Mr.;248 Lake Shore Drive;;60657;Chicago;US; IL;312 781 8000;P;015;E;Thomas_Delon@Chicago.net;
100;00001314;Guenther Hunter;Herr;Jacobistrasse 102;;79104;Freiburg;DE;;0761 475633;P;000;D;Guenther_Hunter@Freiburg.net;
100;00001315;James Kreiss;Herr;27 Golden Gate Drive;;22334;San Francisco;US;;+1 240 27589 29874;P;005;E;James_Kreiss@SanFrancisco.net;
100;00001316;Simon Barth;M;rue de Moillebeau 193;;1211;Genève;CH;;+41 22 730 4003;P;010;F;Simon_Barth@Genève.net;
100;00001317;Friedrich Hunter;Herr;Friedensallee 225;;63263;Neu-Isenburg;DE;;06227 12345;P;015;D;Friedrich_Hunter@Neu-Isenburg.net;
100;00001318;Benjamin Lautenbach;Mr;76 Voodoo Avenue;;63728;New Orleans;US;;+1 552 48959 68876;P;000;E;Benjamin_Lautenbach@NewOrleans.net;
100;00001319;August Montero;Herr;Alte Reichsstr. 208;;66464;Homburg;DE;;06841 53232;P;005;D;August_Montero@Homburg.net;
100;00001320;August Buehler;Herr;Alte Reichsstr. 101;;66464;Homburg;DE;;06841 53232;P;010;D;August_Buehler@Homburg.net;
100;00001321;Anna Benz;Frau;Lerchenstr. 58;;86343;Koenigsbrunn;DE;;08912 44376;P;015;D;Anna_Benz@Koenigsbrunn.net;
100;00001322;Marta Lindwurm;Sra.;149 Camelias;;08014;Barcelona;ES;;932374423;P;000;S;Marta_Lindwurm@Barcelona.net;
100;00001323;Roland Matthaeus;Herr;Gemeindestr. 180;;79761;Waldshut;DE;;07751 800753;P;005;D;Roland_Matthaeus@Waldshut.net;
100;00001324;Sophie Lautenbach;Frau;Mutterstadter Str. 115;;67105;Schifferstadt;DE;;0049 6235 93317;P;010;D;Sophie_Lautenbach@Schifferstadt.net;
100;00001325;Marta Heller;Sra.;195 Camelias;;08014;Barcelona;ES;;932374423;P;015;S;Marta_Heller@Barcelona.net;
100;00001326;Ruth Buchholm;Frau;Melissenstr. 207;;41466;Neuss;DE;;02131 465750;P;000;D;Ruth_Buchholm@Neuss.net;
100;00001327;Irene Neubasler;Frau;Akazienweg 80;;27299;Langwedel;DE;;04232 16212;P;005;D;Irene_Neubasler@Langwedel.net;
100;00001328;Mathilde Moyano;Frau;Erlengrund 230;;68789;St. Leon-Rot;DE;;06227 13813;P;010;D;Mathilde_Moyano@St.Leon-Rot.net;
100;00001329;Claire Delon;Frau;Meerfeldstr. 52;;68163;Mannheim-Lindenhof;DE;;0049 621 8283279;P;015;D;Claire_Delon@Mannheim-Lindenhof.net;
100;00001330;Cindy Barth;Mrs;2 Windstone Drive;;76018;Arlington;US;TX;817 472 1902;P;000;E;Cindy_Barth@Arlington.net;
100;00001331;Lothar Delon;Herr;Hauptstr. 183;;69180;Walldorf;DE;;06227 12345;P;005;D;Lothar_Delon@Walldorf.net;
100;00001332;Claire Matthaeus;Frau;Meerfeldstr. 14;;68163;Mannheim-Lindenhof;DE;;0049 621 8283279;P;010;D;Claire_Matthaeus@Mannheim-Lindenhof.net;
